city_id,city_name,state_id
2885,Manheim,40
2886,Oak Forest,15
2887,Lytle,46
2888,Waxhaw,35
2889,Farmington,27
2890,Albany,5
2891,Hollister,5
2892,Opa Locka,10
2893,Milford,31
2894,Crystal River,10
2895,West Burlington,17
2896,Chester,43
2897,Mount Pleasant,46
2898,Endicott,34
2899,Plain City,37
2900,Oak Harbor,51
2901,Grand Rapids,25
2902,Harleysville,40
2903,Grimes,17
2904,Middleton,23
2905,Marshall,24
2906,Hannibal,27
2907,Bluffton,16
2908,Boone,17
2909,Washington,35
2910,Ozark,27
2911,Gorham,21
2912,North Dartmouth,23
2913,Maple Heights,37
2914,East Rutherford,32
2915,Essex,22
2916,San Jacinto,5
2917,Lahaina,13
2918,Yarmouth,21
2919,Roxboro,35
2920,Topsham,21
2921,Belmar,32
2922,Coos Bay,39
2923,Old Saybrook,7
2924,Niles,37
2925,Gambrills,22
2926,Ocean City,22
2927,Youngtown,3
2928,South Lake Tahoe,5
2929,Carteret,32
2930,Seaside,5
2931,Maineville,37
2932,Mililani,13
2933,Middle River,22
2934,River Forest,15
2935,North Branford,7
2936,Hatboro,40
2937,North Highlands,5
2938,Denver,40
2939,Great Falls,50
2940,Schererville,16
2941,Black Mountain,35
2942,Vandalia,37
2943,Bergenfield,32
2944,Frankfort,16
2945,Morris Plains,32
2946,Plainwell,24
2947,Clyde,35
2948,Willow Springs,15
2949,Hot Springs,4
2950,Runnemede,32
2951,Pittsford,34
2952,Richfield,25
2953,Fort Atkinson,53
2954,Beaumont,5
2955,Oxford,35
2956,Denver,35
2957,Nixa,27
2958,Herkimer,34
2959,Cranford,32
2960,Weaverville,35
2961,Newport,39
2962,Clinton,23
2963,Forest City,35
2964,Sonora,5
2965,Lavonia,11
2966,Southbridge,23
2967,Berea,19
2968,Glenmont,34
2969,Elkhorn,53
2970,Northampton,40
2971,Farmers Branch,46
2972,Gretna,29
2973,Front Royal,50
2974,Hales Corners,53
2975,Eastchester,34
2976,Hummelstown,40
2977,Travelers Rest,43
2978,West Islip,34
2979,Carthage,27
2980,Hartland,53
2981,Garfield,32
2982,Wayland,23
2983,Belgrade,28
2984,Taylor,40
2985,Cedartown,11
2986,Cedar City,47
2987,Bellingham,23
2988,Cottonwood,3
2989,North Houston,46
2990,Folsom,40
2991,Montgomery,46
2992,Pendleton,39
2993,Blytheville,4
2994,Harrison,4
2995,San Ysidro,5
2996,Kentwood,24
2997,Hope Mills,35
2998,Guilford,7
2999,Glenolden,40
3000,Decatur,46
3001,Rockingham,35
3002,Highland,5
3003,Elizabethton,45
3004,Nazareth,40
3005,Murrells Inlet,43
3006,Pinole,5
3007,Somerdale,32
3008,Dunwoody,11
3009,Ottawa,18
3010,Teterboro,32
3011,Glencoe,15
3012,Egg Harbor Township,32
3013,Connersville,16
3014,Whitewater,53
3015,Hermitage,40
3016,Manahawkin,32
3017,Corte Madera,5
3018,Matteson,15
3019,Red Bluff,5
3020,Taylorsville,47
3021,Schiller Park,15
3022,Berthoud,6
3023,Round Lake Beach,15
3024,Burlington,51
3025,Orange,32
3026,Horizon City,46
3027,Reisterstown,22
3028,Haines City,10
3029,Greenville,37
3030,El Sobrante,5
3031,Nutley,32
3032,Greenbrier,45
3033,Wauconda,15
3034,Cheektowaga,34
3035,Kirksville,27
3036,Cathedral City,5
3037,Warren,32
3038,Hanson,23
3039,Geneva,34
3040,Clairton,40
3041,Lewisburg,40
3042,Mars,40
3043,Millcreek,47
3044,East Boston,23
3045,East Point,11
3046,Weston,10
3047,River Falls,53
3048,Bell,5
3049,Elwood,15
3050,Delano,5
3051,South El Monte,5
3052,Walled Lake,24
3053,Chagrin Falls,37
3054,Rockaway,32
3055,Windermere,10
3056,Brookhaven,40
3057,New Windsor,34
3058,Pineville,20
3059,Bridgeport,40
3060,Kaukauna,53
3061,Fox Lake,15
3062,Pigeon Forge,45
3063,Eagle Mountain,47
3064,Delmar,34
3065,Douglas,11
3066,Hardeeville,43
3067,Gaylord,24
3068,Swampscott,23
3069,Dupont,51
3070,Miles City,28
3071,Louisburg,35
3072,Lockhart,46
3073,Margate,10
3074,Pleasant View,45
3075,Baldwinsville,34
3076,Starke,10
3077,Alice,46
3078,Lincoln,5
3079,Lincoln Park,24
3080,Kendallville,16
3081,Aventura,10
3082,Palmer,2
3083,Glenshaw,40
3084,New Canaan,7
3085,Zachary,20
3086,Moore,38
3087,Urbana,37
3088,Hebron,37
3089,Fishkill,34
3090,Salem,37
3091,Brooklyn,7
3092,Danielson,7
3093,New Cumberland,40
3094,Florence,3
3095,Aubrey,46
3096,Lemoyne,40
3097,Raeford,35
3098,Englishtown,32
3099,Dyer,16
3100,Union Grove,53
3101,Aiea,13
3102,Grand Island,34
3103,Athens,40
3104,Nolensville,45
3105,Lake Orion,24
3106,Grovetown,11
3107,Sandwich,23
3108,Rehoboth Beach,8
3109,Seekonk,23
3110,Hamilton,34
3111,Cohoes,34
3112,Kennedale,46
3113,Waunakee,53
3114,Black Hawk,6
3115,Excelsior,25
3116,Shorewood,15
3117,Lawrenceburg,19
3118,Fairlawn,37
3119,Atherton,5
3120,South Elgin,15
3121,Gibbsboro,32
3122,Souderton,40
3123,Waller,46
3124,Hazel Crest,15
3125,Haverford,40
3126,Atlantic Beach,10
3127,Mount Ephraim,32
3128,California,22
3129,Albert Lea,25
3130,Harrisonville,27
3131,Thiensville,53
3132,Peekskill,34
3133,Avondale Estates,11
3134,Sharon,40
3135,Lindon,47
3136,Evanston,54
3137,Wrentham,23
3138,Lakehurst,32
3139,Murray,19
3140,Logansport,16
3141,Dodgeville,53
3142,Paoli,40
3143,Wickliffe,37
3144,Sausalito,5
3145,Baxter,25
3146,Johnson City,34
3147,Muncy,40
3148,Cleveland,26
3149,Johnson Creek,53
3150,Guilderland,34
3151,Caledonia,53
3152,Ravena,34
3153,Johnstown,37
3154,Kenilworth,15
3155,Newark,34
3156,Newton,18
3157,Jewett City,7
3158,Mills River,35
3159,Huron,44
3160,New Hartford,34
3161,Lathrop,5
3162,Hockessin,8
3163,Duncan,43
3164,Lawnside,32
3165,Watervliet,34
3166,Carroll,17
3167,East Greenbush,34
3168,Neosho,27
3169,Socorro,46
3170,Medford,34
3171,Chelsea,24
3172,Winterville,35
3173,Mountain Home,4
3174,Floresville,46
3175,College Point,34
3176,Sylva,35
3177,Freeport,46
3178,Corydon,16
3179,Alpena,24
3180,Scappoose,39
3181,Talladega,1
3182,Barrington,32
3183,Herrin,15
3184,Wappingers Falls,34
3185,Aberdeen,51
3186,Annville,40
3187,Alachua,10
3188,Easton,23
3189,Country Club Hills,15
3190,Flourtown,40
3191,Gardiner,21
3192,Heath,37
3193,Grove City,40
3194,West Deptford,32
3195,Silver City,33
3196,Altadena,5
3197,Sand Springs,38
3198,Montvale,32
3199,Selinsgrove,40
3200,Albertville,25
3201,Lebanon,39
3202,Olean,34
3203,Berlin,32
3204,Livingston,46
3205,Highwood,15
3206,Maywood,5
3207,Vienna,52
3208,Wyomissing,40
3209,Albertville,1
3210,Dade City,10
3211,Fridley,25
3212,Port Hueneme,5
3213,Allendale,24
3214,Green Valley,3
3215,Hopkinton,23
3216,Ooltewah,45
3217,Crest Hill,15
3218,Rancho Palos Verdes,5
3219,Lehighton,40
3220,Muscle Shoals,1
3221,Yucaipa,5
3222,Thompson,36
3223,Palmer,23
3224,La Fayette,11
3225,Raymore,27
3226,Elmont,34
3227,East Elmhurst,34
3228,Rice Lake,53
3229,Hanahan,43
3230,Lumberton,32
3231,Amherst,34
3232,Avon Lake,37
3233,Mount Pleasant,40
3234,Ambridge,40
3235,Cedar Creek,46
3236,Owosso,24
3237,South Lyon,24
3238,Lemoore,5
3239,Saint Johns,10
3240,Hernando,26
3241,Wytheville,50
3242,Hillsdale,24
3243,Litchfield,7
3244,Worth,15
3245,Emerado,36
3246,Bordentown,32
3247,Brockport,34
3248,Woodland Park,6
3249,Show Low,3
3250,Mount Airy,22
3251,Cadillac,24
3252,Mendota Heights,25
3253,Nahant,23
3254,Hutchins,46
3255,Aledo,46
3256,Alvarado,46
3257,Rincon,11
3258,Belen,33
3259,Coconut Creek,10
3260,Monroe,53
3261,Carmel,34
3262,South Beloit,15
3263,Oak Park,24
3264,Perry,11
3265,Roscoe,15
3266,Cocoa Beach,10
3267,North Smithfield,42
3268,Bristow,50
3269,Audubon,40
3270,Washougal,51
3271,Hazlet,32
3272,Circleville,37
3273,Oxford,1
3274,Harvard,15
3275,Dover,40
3276,Bohemia,34
3277,Tomah,53
3278,Eustis,10
3279,Arroyo Grande,5
3280,Rosharon,46
3281,River Grove,15
3282,Wilmington,5
3283,Galt,5
3284,Artesia,5
3285,Berwick,40
3286,Escanaba,24
3287,Marshall,25
3288,Scottsburg,16
3289,Mays Landing,32
3290,Kodiak,2
3291,Aurora,39
3292,Scotts Valley,5
3293,Heber City,47
3294,East Greenwich,42
3295,Fort Oglethorpe,11
3296,Edgewater,32
3297,West Nyack,34
3298,Santa Paula,5
3299,North Vernon,16
3300,Estes Park,6
3301,Hillsboro,37
3302,Magnolia,32
3303,Bloomington,5
3304,Clarksburg,22
3305,Beaver,40
3306,Woodway,46
3307,Odessa,10
3308,Somerset,23
3309,Butner,35
3310,Rocky River,37
3311,Thornton,15
3312,Dolton,15
3313,Tallmadge,37
3314,Conley,11
3315,Whitehouse,46
3316,Thomaston,11
3317,Bozrah,7
3318,Saddle Brook,32
3319,Stanton,5
3320,Winchester,45
3321,Lapeer,24
3322,Russellville,1
3323,Wahpeton,36
3324,Bowling Green,50
3325,Mountain Home,14
3326,Kittery,21
3327,Riverdale,15
3328,Macungie,40
3329,Lowell,24
3330,Marinette,53
3331,Suffern,34
3332,La Palma,5
3333,Massapequa,34
3334,Windham,31
3335,Green Cove Springs,10
3336,Sykesville,22
3337,Port Angeles,51
3338,Palos Hills,15
3339,New City,34
3340,El Dorado Hills,5
3341,Atascadero,5
3342,Siler City,35
3343,Hanover,50
3344,Hartwell,11
3345,Plover,53
3346,Crestwood,19
3347,Mound,25
3348,Avenel,32
3349,Clinton,43
3350,Pelham,34
3351,Morris,7
3352,Henderson,46
3353,Edgewater,10
3354,Safety Harbor,10
3355,Del Mar,5
3356,American Canyon,5
3357,Oakwood,11
3358,Cambridge,37
3359,Folcroft,40
3360,Atlantic,17
3361,Bulverde,46
3362,Sellersville,40
3363,Winsted,7
3364,Justice,15
3365,Harrodsburg,19
3366,Stratham,31
3367,Cleveland,46
3368,Oakley,5
3369,Fair Oaks,5
3370,La Grange,19
3371,Canon City,6
3372,Union,43
3373,Southborough,23
3374,Gahanna,37
3375,Palmetto,11
3376,Burr Ridge,15
3377,Antelope,5
3378,Damariscotta,21
3379,Northfield,37
3380,Yorkville,15
3381,Orangevale,5
3382,Hillsborough,32
3383,Marco Island,10
3384,Dixon,15
3385,Chalfont,40
3386,Winthrop Harbor,15
3387,Tehachapi,5
3388,Poland,21
3389,Oxford,37
3390,Milan,45
3391,Sharon,23
3392,Amityville,34
3393,Roseland,32
3394,Deming,33
3395,Spencer,17
3396,Purchase,34
3397,Olympia Fields,15
3398,Garfield Heights,37
3399,Berea,37
3400,Ceres,5
3401,Imperial Beach,5
3402,Three Rivers,24
3403,Ellenton,10
3404,Long Lake,25
3405,Potsdam,34
3406,Big Bend,53
3407,Inwood,34
3408,Altus,38
3409,Hamtramck,24
3410,Arcadia,10
3411,Soldotna,2
3412,Morton,40
3413,Centerville,37
3414,Marble Falls,46
3415,Galax,50
3416,Hawthorne,32
3417,Oaklyn,32
3418,White River Junction,48
3419,Boiling Springs,43
3420,Virginia,25
3421,Wabash,16
3422,Ashland,23
3423,Sturgeon Bay,53
3424,Somerset,40
3425,Burton,24
3426,Whiteland,16
3427,Brigham City,47
3428,Redding,7
3429,Lehigh Valley,40
3430,Highland,16
3431,York,21
3432,Chatsworth,11
3433,Vernal,47
3434,Prineville,39
3435,Roslyn Heights,34
3436,Englewood,37
3437,Woodmere,34
3438,Piedmont,5
3439,Enola,40
3440,Spring Lake,35
3441,Fallbrook,5
3442,Mayfield,19
3443,Watchung,32
3444,Zelienople,40
3445,Mount Washington,19
3446,Elkin,35
3447,Mount Holly,35
3448,East Meadow,34
3449,Spring House,40
3450,Jeannette,40
3451,Youngsville,35
3452,Selma,5
3453,Marblehead,23
3454,Valatie,34
3455,Payson,47
3456,Solana Beach,5
3457,Prospect Park,40
3458,Zebulon,35
3459,Woodlyn,40
3460,Tarboro,35
3461,Mcminnville,45
3462,Bellefontaine,37
3463,Northwood,37
3464,Fayetteville,34
3465,Ashville,37
3466,Walterboro,43
3467,Kelso,51
3468,Westwego,20
3469,Sicklerville,32
3470,Beatrice,29
3471,Elkins,52
3472,Gardnerville,30
3473,East Moline,15
3474,Indianola,17
3475,Castroville,46
3476,Elm Grove,53
3477,Soddy Daisy,45
3478,Wendell,35
3479,Saline,24
3480,East Troy,53
3481,Dartmouth,23
3482,Jesup,11
3483,Anacortes,51
3484,Ontario,39
3485,Oxford,21
3486,Sellersburg,16
3487,Sweetwater,46
3488,Seaside,39
3489,Fife,51
3490,Lansing,18
3491,Millbury,23
3492,Hickory Hills,15
3493,Van Buren,4
3494,Mabank,46
3495,Amherst,37
3496,Cayce,43
3497,Montgomeryville,40
3498,Rhinelander,53
3499,Medford,32
3500,Maysville,19
3501,Nichols,34
3502,Waverly,34
3503,Bristol,53
3504,Butler,53
3505,Irvington,34
3506,Channahon,15
3507,Absecon,32
3508,Sylacauga,1
3509,Centereach,34
3510,Imperial,40
3511,Lodi,32
3512,Cicero,34
3513,Bainbridge Island,51
3514,Edgerton,53
3515,Verona,40
3516,Sharon Hill,40
3517,Wales,53
3518,Ardsley,34
3519,Ladys Island,43
3520,Gray,21
3521,Shoreline,51
3522,Bryant,4
3523,Hartford,53
3524,Lisbon,21
3525,New Ulm,25
3526,Williamsport,16
3527,Dousman,53
3528,Norway,21
3529,Ballston Spa,34
3530,Kingston Springs,45
3531,Blackfoot,14
3532,Peru,15
3533,North Franklin,7
3534,Madison,11
3535,Kutztown,40
3536,Sycamore,15
3537,Taos,33
3538,South Hadley,23
3539,Cape Elizabeth,21
3540,Tilton,31
3541,Devon,40
3542,Richfield,37
3543,Ridgefield Park,32
3544,Grenada,26
3545,Apple Valley,25
3546,Freedom,40
3547,Beach Park,15
3548,Marlboro,32
3549,Hines,15
3550,Middleboro,23
3551,Breinigsville,40
3552,Norwood,40
3553,Clover,43
3554,York,43
3555,Bayport,25
3556,Nashotah,53
3557,Nogales,3
3558,Troy,27
3559,Silver Lake,53
3560,Franklin Lakes,32
3561,Walworth,53
3562,Rossford,37
3563,Canyon Country,5
3564,Cape May,32
3565,Brookhaven,26
3566,Cheltenham,40
3567,Northglenn,6
3568,Royse City,46
3569,Winooski,48
3570,South Amboy,32
3571,Pell City,1
3572,Steilacoom,51
3573,Amelia,37
3574,Havre De Grace,22
3575,Platte City,27
3576,Red Lion,40
3577,Sturbridge,23
3578,Temple City,5
3579,South River,32
3580,Spanish Fort,1
3581,Westville,32
3582,Morton,15
3583,Huntingdon,40
3584,Henrietta,34
3585,Bethany,38
3586,Justin,46
3587,Artesia,33
3588,Stone Park,15
3589,Markham,15
3590,Walton,19
3591,Mantua,32
3592,Pawcatuck,7
3593,Scituate,23
3594,Willow Street,40
3595,Atwater,5
3596,Eastpointe,24
3597,Arcata,5
3598,Ridgetop,45
3599,Leetsdale,40
3600,West Bridgewater,23
3601,Fairhaven,23
3602,Carlstadt,32
3603,Waterville,34
3604,Granville,37
3605,Hutchinson,25
3606,Orrville,37
3607,Vermillion,44
3608,Valley Park,27
3609,Atascocita,46
3610,Ferndale,24
3611,Thief River Falls,25
3612,Nappanee,16
3613,Clarksdale,26
3614,Bennett,6
3615,Storm Lake,17
3616,New Gloucester,21
3617,Clanton,1
3618,Lebanon,19
3619,Shrewsbury,32
3620,Lyndhurst,32
3621,Cabot,4
3622,Bainbridge,11
3623,East Liverpool,37
3624,Maryville,15
3625,Peachtree Corners,11
3626,Leonardtown,22
3627,Theodore,1
3628,Ewa Beach,13
3629,Pikeville,19
3630,Canterbury,7
3631,Astoria,39
3632,Evans,6
3633,Lawrenceburg,45
3634,Roselle,32
3635,Presque Isle,21
3636,Edgewood,33
3637,Turner,21
3638,Stonington,7
3639,Randolph,32
3640,Lexington,50
3641,Bixby,38
3642,Dunkirk,34
3643,Hopewell Junction,34
3644,Pine Lake,11
3645,Mechanic Falls,21
3646,Republic,27
3647,Palmyra,32
3648,King George,50
3649,New Caney,46
3650,Half Moon Bay,5
3651,Millersville,40
3652,Coeur D'Alene,14
3653,Pontiac,15
3654,Blairsville,11
3655,Fort Thomas,19
3656,Central Islip,34
3657,Greene,21
3658,Cayuga,16
3659,Fulton,34
3660,Lincoln City,39
3661,Berkeley,15
3662,Palos Park,15
3663,Fishersville,50
3664,Redan,11
3665,Sparta,24
3666,Celina,37
3667,Fredericksburg,46
3668,Murphy,35
3669,North East,22
3670,Americus,11
3671,Saint Clairsville,37
3672,Barboursville,52
3673,Anna,46
3674,Oakdale,5
3675,Dallas,40
3676,Golden Valley,25
3677,Cambridge,22
3678,Centralia,15
3679,Myerstown,40
3680,Washington,17
3681,Syracuse,16
3682,Forrest City,4
3683,Sebastopol,5
3684,Fostoria,37
3685,Oakdale,40
3686,Greenwood,26
3687,Cottage Grove,53
3688,Fulton,27
3689,Wynantskill,34
3690,Rochester,40
3691,Kenilworth,32
3692,Quincy,10
3693,Holliston,23
3694,Flat Rock,35
3695,Havre,28
3696,Amherst,31
3697,Richboro,40
3698,Standish,21
3699,Cambridge,25
3700,Yelm,51
3701,Rockmart,11
3702,Chickasha,38
3703,Prince Frederick,22
3704,Wilmer,46
3705,Mayfield Heights,37
3706,Hewlett,34
3707,Hartselle,1
3708,Rossville,11
3709,Bradford,40
3710,Holbrook,23
3711,Coachella,5
3712,Hermosa Beach,5
3713,Sylvan Beach,34
3714,Prairieville,20
3715,Silverthorne,6
3716,Suisun City,5
3717,Bay City,46
3718,Baldwin,34
3719,Napoleon,37
3720,Wayland,24
3721,Central Falls,42
3722,Haledon,32
3723,Hamilton,28
3724,Pecos,46
3725,Coshocton,37
3726,Middlebury,48
3727,Deridder,20
3728,Oreland,40
3729,Van Wert,37
3730,Princeton,46
3731,Rumford,21
3732,Tenafly,32
3733,Norwalk,17
3734,Holladay,47
3735,Sikeston,27
3736,Sault Sainte Marie,24
3737,Franklin,40
3738,Crescent City,5
3739,Rio Grande City,46
3740,Lakeside,5
3741,Cody,54
3742,Dundee,15
3743,Alamosa,6
3744,Baden,40
3745,Mount Rainier,22
3746,Hugo,25
3747,Kaufman,46
3748,East Palo Alto,5
3749,Oneida,34
3750,Patterson,5
3751,Palm City,10
3752,Moberly,27
3753,Rockton,15
3754,Flat Rock,24
3755,Commerce,5
3756,Nassau,34
3757,Metuchen,32
3758,Lincoln,15
3759,Idaho City,14
3760,Dayton,46
3761,Lindenhurst,34
3762,Osage Beach,27
3763,Waterloo,15
3764,Marietta,40
3765,Spencer,23
3766,Monett,27
3767,Mineral Wells,46
3768,Winnetka,5
3769,Mountville,40
3770,Bellevue,19
3771,Smithville,27
3772,Evansville,53
3773,Orinda,5
3774,Boothbay Harbor,21
3775,Mesquite,30
3776,Merrick,34
3777,Little Chute,53
3778,Dallas,35
3779,South Salt Lake,47
3780,West Lebanon,16
3781,Franklin Square,34
3782,Williams Bay,53
3783,Somersworth,31
3784,New Paltz,34
3785,Edenton,35
3786,Miramar Beach,10
3787,Pella,17
3788,Brawley,5
3789,Holtsville,34
3790,Boonton,32
3791,Greencastle,16
3792,Old Orchard Beach,21
3793,Middleburg Heights,37
3794,Tarentum,40
3795,Crestwood,15
3796,Arkadelphia,4
3797,Maynard,23
3798,Hebron,15
3799,Excelsior Springs,27
3800,Oakmont,40
3801,Yucca Valley,5
3802,Laurens,43
3803,Cordele,11
3804,Alamo,5
3805,Edgewater,22
3806,Fitzgerald,11
3807,Fort Hood,46
3808,Charlotte,24
3809,Haw River,35
3810,Holly Springs,11
3811,Point Pleasant Beach,32
3812,Glen Echo,22
3813,Minneola,10
3814,Williamsville,34
3815,Mountainside,32
3816,Fox River Grove,15
3817,Ellsworth,21
3818,Pelham,31
3819,Lake Grove,34
3820,Epping,31
3821,Bethel,40
3822,Rancho Santa Fe,5
3823,Brewster,34
3824,Batesville,26
3825,Live Oak,46
3826,Wantagh,34
3827,Mahopac,34
3828,Putnam,7
3829,Copperas Cove,46
3830,Las Vegas,33
3831,Richmond,15
3832,Lillington,35
3833,Willis,46
3834,Loxahatchee,10
3835,Banning,5
3836,Washington,32
3837,Mullica Hill,32
3838,Whiteville,35
3839,North Prairie,53
3840,Wood River,15
3841,Navarre,10
3842,El Reno,38
3843,Owego,34
3844,Dillsburg,40
3845,Mohawk,34
3846,Sanger,5
3847,Goffstown,31
3848,Lock Haven,40
3849,Superior,6
3850,Tujunga,5
3851,Studley,50
3852,Monmouth,21
3853,Minot,21
3854,Guthrie,38
3855,Eloy,3
3856,Valley,29
3857,Leeds,21
3858,Peru,16
3859,Monmouth Junction,32
3860,Holiday,10
3861,Croydon,40
3862,Wenonah,32
3863,Thonotosassa,10
3864,Sterling,15
3865,Cranberry,40
3866,East Amherst,34
3867,Sabattus,21
3868,Eaton,37
3869,Oakland,32
3870,Oro Valley,3
3871,Morgan City,20
3872,Chestertown,22
3873,Clarks Summit,40
3874,Topsfield,23
3875,Avon Park,10
3876,Chehalis,51
3877,Newport,45
3878,San Marino,5
3879,Hanscom Afb,23
3880,Melissa,46
3881,Mercedes,46
3882,Pearl River,34
3883,Chemung,34
3884,Grand Ledge,24
3885,South Boston,50
3886,Narberth,40
3887,Du Bois,40
3888,Olyphant,40
3889,Indian Head,22
3890,Ellijay,11
3891,Bargersville,16
3892,Aldie,50
3893,Hillsboro,46
3894,Northvale,32
3895,Hiawatha,17
3896,Callahan,10
3897,Jonesborough,45
3898,Louisville,37
3899,Somers,53
3900,Pegram,45
3901,Keyport,32
3902,Spring Hill,18
3903,Wyoming,25
3904,Williamstown,32
3905,Hood River,39
3906,Leeds,1
3907,Los Banos,5
3908,Fort Payne,1
3909,Vidor,46
3910,Princeton,16
3911,Cornelia,11
3912,Farmville,50
3913,Canyon,46
3914,Alexander City,1
3915,Crawfordville,10
3916,Fort Stewart,11
3917,Liberty Lake,51
3918,Orangeburg,34
3919,Brentwood,22
3920,Jordan,25
3921,Schnecksville,40
3922,North Aurora,15
3923,Baker,20
3924,Ahoskie,35
3925,Buckfield,21
3926,Yadkinville,35
3927,Schofield,53
3928,New Richmond,53
3929,Great Bend,18
3930,Casco,21
3931,Hull,23
3932,Hayden,14
3933,Social Circle,11
3934,Raytown,27
3935,Clarendon Hills,15
3936,Clay,34
3937,Neptune Beach,10
3938,Cohasset,23
3939,Glen Carbon,15
3940,Crowley,20
3941,Gibsonton,10
3942,Holly Springs,26
3943,Bellmore,34
3944,Mustang,38
3945,Calexico,5
3946,Moosic,40
3947,Sitka,2
3948,Payson,3
3949,Bondurant,17
3950,Jeffersontown,19
3951,Portola Valley,5
3952,Rockville,50
3953,Silverton,39
3954,Bethel,2
3955,Harrisburg,15
3956,Toccoa,11
3957,Pulaski,50
3958,Catskill,34
3959,Big Lake,25
3960,Jackson,11
3961,Taylorsville,35
3962,Bound Brook,32
3963,Norwich,34
3964,Great Barrington,23
3965,Valley City,36
3966,Oxford,40
3967,Elon,35
3968,New Oxford,40
3969,Tyrone,11
3970,Sauk Rapids,25
3971,Pleasant Hill,17
3972,Saint Marys,11
3973,Celina,46
3974,Maumelle,4
3975,Buckeye Lake,37
3976,East Bridgewater,23
3977,San Juan,46
3978,Millburn,32
3979,Minden,20
3980,Trenton,37
3981,Prairie View,46
3982,Washington,16
3983,Nokomis,10
3984,San Benito,46
3985,Uvalde,46
3986,Lewisburg,45
3987,Denville,32
3988,Charles Town,52
3989,Coopersburg,40
3990,Breaux Bridge,20
3991,Sequim,51
3992,Jackson,37
3993,Canaan,31
3994,Stacy,25
3995,Shirley,34
3996,Inman,43
3997,Auburn,40
3998,Massena,34
3999,Hometown,15
4000,Medfield,23
4001,Macomb,15
4002,Lewistown,28
4003,Alma,24
4004,Hazel Park,24
4005,Jeffersonville,37
4006,Wapakoneta,37
4007,Lula,11
4008,Wakefield,42
4009,Wilmington,15
4010,Nebraska City,29
4011,Windsor,53
4012,Southport,35
4013,Hurricane,52
4014,Brooklyn Center,25
4015,Broussard,20
4016,Kearney,27
4017,Lander,54
4018,Coxsackie,34
4019,Bladensburg,22
4020,Valdez,2
4021,Monsey,34
4022,Lakeville,23
4023,Winnemucca,30
4024,Jefferson City,45
4025,Ramona,5
4026,Cheswick,40
4027,Winthrop,21
4028,Clinton,40
4029,West University Place,46
4030,Merton,53
4031,Fort Morgan,6
4032,Altamont,34
4033,Voorheesville,34
4034,Seagoville,46
4035,Woodward,38
4036,Shawano,53
4037,River Edge,32
4038,Cherokee,17
4039,Macclenny,10
4040,Bridgton,21
4041,Ludington,24
4042,Waterford,53
4043,Covington,45
4044,Hephzibah,11
4045,Whitehall,37
4046,Susanville,5
4047,Pickens,43
4048,Inkster,24
4049,Gatlinburg,45
4050,East Wenatchee,51
4051,Kingsland,11
4052,Palisades Park,32
4053,Pampa,46
4054,Grantham,31
4055,Middlesex,32
4056,Beacon,34
4057,Ipswich,23
4058,Perkasie,40
4059,Darlington,43
4060,Lannon,53
4061,Greenfield,53
4062,Edinboro,40
4063,Portland,46
4064,Apollo Beach,10
4065,Globe,3
4066,Paris,19
4067,Garrett,16
4068,Sunbury,40
4069,Smithfield,50
4070,Peterborough,31
4071,Houston,25
4072,Marianna,10
4073,Gunnison,6
4074,Joshua,46
4075,Fleetwood,40
4076,East Northport,34
4077,Blue Ridge,11
4078,Jonestown,40
4079,Penfield,34
4080,Brandon,44
4081,Roslyn,34
4082,Clinton,32
4083,Glenwood,15
4084,Dixon,5
4085,Ripon,53
4086,Hibbing,25
4087,Fort Calhoun,29
4088,Mason,24
4089,Manchester,40
4090,Raymond,31
4091,Stanley,35
4092,Plaistow,31
4093,Miami,38
4094,New Hope,25
4095,Atchison,18
4096,Buxton,21
4097,Tobyhanna,40
4098,San Anselmo,5
4099,Hastings,24
4100,Platteville,6
4101,Waupaca,53
4102,Madison,37
4103,Philadelphia,26
4104,Hornell,34
4105,Bourne,23
4106,Seatac,51
4107,Holbrook,34
4108,Bedford,40
4109,Gatesville,46
4110,Temple,40
4111,Cedarburg,53
4112,Birdsboro,40
4113,East Aurora,34
4114,Larkspur,5
4115,Rhome,46
4116,Avon,6
4117,Sparta,53
4118,Blue Ash,37
4119,Sparta,45
4120,Middleville,24
4121,Coffeyville,18
4122,Florence,32
4123,Skippack,40
4124,Oberlin,37
4125,Swansea,23
4126,Glendive,28
4127,Brazil,16
4128,Windsor Heights,17
4129,Grayling,24
4130,Brandywine,22
4131,Belle Vernon,40
4132,Manasquan,32
4133,Nashville,16
4134,Lochbuie,6
4135,Alpine,5
4136,Ladera Ranch,5
4137,Gloversville,34
4138,Harlan,17
4139,Columbia Falls,28
4140,Sunnyside,51
4141,Healdsburg,5
4142,Batesville,16
4143,Scottsboro,1
4144,West Branch,24
4145,Mccomb,26
4146,Westerlo,34
4147,Big Rapids,24
4148,Old Lyme,7
4149,Borger,46
4150,Beeville,46
4151,Montgomery,34
4152,Coram,34
4153,Saint Albans,52
4154,Orfordville,53
4155,Woodland,51
4156,Boyertown,40
4157,Andover,18
4158,Eudora,18
4159,Dinuba,5
4160,Paola,18
4161,Clarence,34
4162,Ridgefield,32
4163,Gardendale,1
4164,Picayune,26
4165,Pennsburg,40
4166,Tipp City,37
4167,Bluefield,52
4168,Nederland,6
4169,Marion,50
4170,Greencastle,40
4171,Kennebunk,21
4172,Natrona Heights,40
4173,Ozark,1
